Ken,gdpr recital,bdpr recital,similarity
,"processing is necessary for the purposes of preventive or occupational medicine, for the assessment of the working capacity of the employee, medical diagnosis, the provision of health or social care or treatment or the management of health or social care systems and services on the basis of union or member state law or pursuant to contract with a health professional and subject to the conditions and safeguards referred to in paragraph 3;","to protect the health, exclusively, in a procedure carried out by health professionals, health services or sanitary authorities; (new wording given by law no. 13,853/2019)",0.976980077
,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for personal data transfers based on binding corporate rules adhered to by controllers and binding corporate rules adhered to by processors and on further necessary requirements to ensure the protection of personal data of the data subjects concerned referred to in article 47;","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.976834038
,"the data protection officer shall in the performance of his or her tasks have due regard to the risk associated with processing operations, taking into account the nature, scope, context and purposes of processing.","– data protection impact assessment1 : documentation from the controller that contains the description concerning the proceedings of the personal data processing that could pose risks to civil liberties and fundamental rights, as well as measures, safeguards and mechanisms to mitigate said risk;",0.976802239
,"taking into account the nature, scope, context and purposes of processing as well as the risks of varying likelihood and severity for the rights and freedoms of natural persons, the controller shall implement appropriate technical and organisational measures to ensure and to be able to demonstrate that processing is performed in accordance with this regulation. those measures shall be reviewed and updated where necessary.","§1 when establishing rules of good practices, the controller and the processor shall take into consideration, regarding the processing and the data, the nature, scope, purpose and probability and seriousness of the risks and the benefits that will result from the processing of the data subject’s data.",0.976388863
,"where personal data are processed for direct marketing purposes, the data subject shall have the right to object at any time to processing of personal data concerning him or her for such marketing, which includes profiling to the extent that it is related to such direct marketing.","§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.976191071
,"the nature of the personal data, in particular whether special categories of personal data are processed, pursuant to article 9, or whether personal data related to criminal convictions and offences are processed, pursuant to article 10;","§4 under no circumstances the entirety of the personal data in a database, as provided in item iii of the lead sentence of this article, may be processed by a legal entity of private law.",0.976161631
,"processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in article 9(1) or processing of personal data relating to criminal convictions and offences referred to in article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or","processed information, the specific characteristics of the processing and the current state of technology, especially in the case of sensitive personal data, as well as the principles provided in the lead sentence of art. 6 of this law.",0.976042291
,"the data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the following information:","§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.976009241
,"‘pseudonymisation’ means the processing of personal data in such a manner that the personal data can no longer be attributed to a specific data subject without the use of additional information, provided that such additional information is kept separately and is subject to technical and organisational measures to ensure that the personal data are not attributed to an identified or identifiable natural person;","– anonymized data: data related to a data subject who cannot be identified, considering the use of reasonable and available technical means at the time of the processing;",0.975997688
,"processed in a manner that ensures appropriate security of the personal data, including protection against unauthorised or unlawful processing and against accidental loss, destruction or damage, using appropriate technical or organisational measures (‘integrity and confidentiality’).","– security: use of technical and administrative measures which are able to protect personal data from unauthorized accesses and accidental or unlawful situations of destruction, loss, alteration, communication or dissemination;",0.975823461
,"issue guidelines, recommendations, and best practices on procedures for erasing links, copies or replications of personal data from publicly available communication services as referred to in article 17(2);","§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.97578163
,"without prejudice to article 11, where the controller has reasonable doubts concerning the identity of the natural person making the request referred to in articles 15 to 21, the controller may request the provision of additional information necessary to confirm the identity of the data subject.","§5 the controller who has obtained the consent referred to in item i of the lead sentence of this article that needs to communicate or share personal data with other controllers shall obtain specific consent from the data subject for this purpose, except when the need for such consent is waived as provided in this law.",0.975765392
,"the data subject shall have the right not to be subject to a decision based solely on automated processing, including profiling, which produces legal effects concerning him or her or similarly significantly affects him or her.","– to request, at any time, that entities of the public authority carry out operations of processing of personal data to give specific report about the scope and nature of the data and other details of the processing, and may issue complementary technical opinion to ensure compliance with this law;",0.975537309
,"the commission shall, if necessary, submit appropriate proposals to amend this regulation, in particular taking into account of developments in information technology and in the light of the state of progress in the information society.","– to request, at any time, that entities of the public authority carry out operations of processing of personal data to give specific report about the scope and nature of the data and other details of the processing, and may issue complementary technical opinion to ensure compliance with this law;",0.975475072
,"‘personal data’ means any information relating to an identified or identifiable natural person (‘data subject’); an identifiable natural person is one who can be identified, directly or indirectly, in particular by reference to an identifier such as a name, an identification number, location data, an online identifier or to one or more factors specific to the physical, physiological, genetic, mental, economic, cultural or social identity of that natural person;",– personal data: information regarding an identified or identifiable natural person;,0.975448734
,"each supervisory authority shall draw up an annual report on its activities, which may include a list of types of infringement notified and types of measures taken in accordance with article 58(2). those reports shall be transmitted to the national parliament, the government and other authorities as designated by member state law. they shall be made available to the public, to the commission and to the board.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.975366839
,the supervisory authority shall establish and make public a list of the kind of processing operations which are subject to the requirement for a data protection impact assessment pursuant  to paragraph 1. the supervisory authority shall communicate those lists to the board referred to in article 68.,"§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.975321234
,"the controller shall provide information on action taken on a request under articles 15 to 22 to the data subject without undue delay and in any event within one month of receipt of the request. that period may be extended by two further months where necessary, taking into account the complexity and number of the requests. the controller shall inform the data subject of any such extension within one month of receipt of the request, together with the reasons for the delay. where the data subject makes the request by electronic form means, the information shall be provided by electronic means where possible, unless otherwise requested by the data subject.","§7 the individual data leaks or unauthorized access mentioned in the lead sentence of the art. 46 of this law may be subject of direct conciliation between controller and data subject, and, in the absence of an agreement, the controller shall be subject to the penalties",0.975300957
,"the data subject shall have the right to obtain from the controller without undue delay the rectification of inaccurate personal data concerning him or her. taking into account the purposes of the processing, the data subject shall have the right to have incomplete personal data completed, including by means of providing a supplementary statement.","– to request, at any time, that entities of the public authority carry out operations of processing of personal data to give specific report about the scope and nature of the data and other details of the processing, and may issue complementary technical opinion to ensure compliance with this law;",0.975171035
,"the obligations referred to in paragraphs 1 and 2 shall not apply to an enterprise or an organisation employing fewer than 250 persons unless the processing it carries out is likely to result in a risk to the rights and freedoms of data subjects, the processing is not occasional, or the processing includes special categories of data as referred to in article 9(1) or personal data relating to criminal convictions and offences referred to in article 10.","§3 when the processing of personal data is a condition for the provision of a product or service or for the exercise of a right, the data subject shall be informed with special highlight of this fact and of the means by which she/he may exercise her/his data subject’s rights as listed in art. 18 of this law.",0.975058279
,"the representative shall be established in one of the member states where the data subjects, whose personal data are processed in relation to the offering of goods or services to them, or whose behaviour is monitored, are.","§3 when the processing of personal data is a condition for the provision of a product or service or for the exercise of a right, the data subject shall be informed with special highlight of this fact and of the means by which she/he may exercise her/his data subject’s rights as listed in art. 18 of this law.",0.974982376
,"the controller shall facilitate the exercise of data subject rights under articles 15 to 22. in the cases referred to in article 11(2), the controller shall not refuse to act on the request of the data subject for exercising his or her rights under articles 15 to 22, unless the controller demonstrates that it is not in a position to identify the data subject.",§3 the rights provided in this article shall be exercised by means of an express request by the data subject or her/his legally constituted representative to the processing agent.,0.974887909
,"in the cases referred to in points (a) and (c) of paragraph 2, the data controller shall implement suitable measures to safeguard the data subject's rights and freedoms and legitimate interests, at least the right to obtain human intervention on the part of the controller, to express his or her point of view and to contest the decision.","– when necessary to fulfill the legitimate interests of the controller or a third party, except when the data subject’s fundamental rights and liberties which require personal data protection prevail; or",0.974816532
,"any transfer of personal data which are undergoing processing or are intended for processing after transfer to a third country or to an international organisation shall take place only if, subject to the other provisions of this regulation, the conditions laid down in this chapter are complied with by the controller and processor, including for onward transfers of personal data from the third country or an international organisation to another third country or to another international organisation. all provisions in this chapter shall be applied in order to ensure that the level of protection of natural persons guaranteed by this regulation is not undermined.","amends law no. 13,709 of august 14, 2018, to provide for the protection of personal data and to create the national data protection authority; and makes other arrangements.",0.97468475
,"the measures envisaged to address the risks, including safeguards, security measures and mechanisms to ensure the protection of personal data and to demonstrate compliance with this regulation taking into account the rights and legitimate interests of data subjects and other persons concerned.","– data protection impact assessment1 : documentation from the controller that contains the description concerning the proceedings of the personal data processing that could pose risks to civil liberties and fundamental rights, as well as measures, safeguards and mechanisms to mitigate said risk;",0.974399459
,"processing for archiving purposes in the public interest, scientific or historical research purposes or statistical purposes, shall be subject to appropriate safeguards, in accordance with this regulation, for the rights and freedoms of the data subject. those safeguards shall ensure that technical and organisational measures are in place in particular in order to ensure respect for the principle of data minimisation. those measures may include pseudonymisation provided that those purposes can be fulfilled in that manner. where those purposes can be fulfilled by further processing which does not permit or no longer permits the identification of data subjects, those purposes shall be fulfilled in that manner.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.974349191
,the data subject has given consent to the processing of his or her personal data for one or more specific purposes;,"– anonymized data: data related to a data subject who cannot be identified, considering the use of reasonable and available technical means at the time of the processing;",0.9743045
,"the controller shall communicate any rectification or erasure of personal data or restriction of processing carried out in accordance with article 16, article 17(1) and article 18 to each recipient to whom the personal data have been disclosed, unless this proves impossible or involves disproportionate effort. the controller shall inform the data subject about those recipients if the data subject requests it.","§5 the controller who has obtained the consent referred to in item i of the lead sentence of this article that needs to communicate or share personal data with other controllers shall obtain specific consent from the data subject for this purpose, except when the need for such consent is waived as provided in this law.",0.974244928
,"where point (a) of article 6(1) applies, in relation to the offer of information society services directly to a child, the processing of the personal data of a child shall be lawful where the child is at least 16 years old. where the child is below the age of 16 years, such processing shall be lawful only if and to the extent that consent is given or authorised by the holder of parental responsibility over the child.",§1 the processing of children’s personal data shall be done with specific and highlighted consent given by at least one of the parents or the legal representative.,0.974145948
,processing is necessary for the performance of a contract to which the data subject is party or in order to take steps at the request of the data subject prior to entering into a contract;,"– when necessary for the execution of a contract or preliminary procedures related to a contract of which the data subject is a party, at the request of the data subject;",0.974086265
,"the transfer is made from a register which according to union or member state law is intended to provide information to the public and which is open to consultation either by the public in general or by any person who can demonstrate a legitimate interest, but only to the extent that the conditions laid down by union or member state law for consultation are fulfilled in the particular case.","sole paragraph. for purposes of item i of this article, the legal entities of public law referred to in the sole paragraph of art. 1 of law no. 12,527, of november 18, 2011 (the “brazilian access to information law”), within their legal capabilities, and those parties accountable, within the scope of their activities, may request the national authority to evaluate the level of protection of personal data provided by a country or international organization.",0.974014151
,"where the data subject objects to processing for direct marketing purposes, the personal data shall no longer be processed for such purposes.","§1 when processing is based on the controller’s legitimate interest, only the personal data which are strictly necessary for the intended purpose may be processed.",0.973927259
,is authorised by union or member state law to which the controller is subject and which also lays down suitable measures to safeguard the data subject's rights and freedoms and legitimate interests; or,"sole paragraph. for purposes of item i of this article, the legal entities of public law referred to in the sole paragraph of art. 1 of law no. 12,527, of november 18, 2011 (the “brazilian access to information law”), within their legal capabilities, and those parties accountable, within the scope of their activities, may request the national authority to evaluate the level of protection of personal data provided by a country or international organization.",0.973862767
,"longer periods insofar as the personal data will be processed solely for archiving purposes in the public interest, scientific or historical research purposes or statistical purposes in accordance with article 89(1) subject to implementation of the appropriate technical and organisational measures required by this regulation in order to safeguard the rights and freedoms of the data subject (‘storage limitation’);","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.97384297
,"supervisory authorities and the commission shall, without undue delay, communicate by electronic means to the board, using a standardised format any relevant information, including as the case may be a summary of the facts, the draft decision, the grounds which make the enactment of such measure necessary, and the views of other supervisory authorities concerned.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.973838481
,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph as to the circumstances in which a personal data breach is likely to result in a high risk to the rights and freedoms of the natural persons referred to in article 34(1).","§1 the national authority may provide minimum technical standards to make the provisions of the lead sentence of this article applicable, taking into account the nature of the",0.973696448
,"the cooperation mechanism with the supervisory authority to ensure compliance by any member of the group of undertakings, or group of enterprises engaged in a joint economic activity, in particular by making available to the supervisory authority the results of verifications of the measures referred to in point (j);","§4 the anpd shall maintain a permanent communication forum, including by technical cooperation, with bodies and entities of the public administration responsible for the regulation of specific sectors of economic and governmental activity, in order to facilitate",0.973675907
,"the member or members and the staff of each supervisory authority shall, in accordance with union or member state law, be subject to a duty of professional secrecy both during and after their term of office, with regard to any confidential information which has come to their knowledge in the course of the performance of their tasks or exercise of their powers. during their term of office, that duty of professional secrecy shall in particular apply to reporting by natural persons of infringements of this regulation.","§5 in the exercise of the powers referred to in the lead sentence of this article, the relevant authority shall ensure the preservation of industrial and information secrecy, in the terms of the law.",0.973590921
,"regulation pursuant to article 3 in order to provide appropriate safeguards within the framework of personal data transfers to third countries or international organisations under the terms referred to in point (e) of article 46(2). such controllers or processors shall make binding and enforceable commitments, via contractual or other legally binding instruments, to apply those appropriate safeguards including with regard to the rights of data subjects.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.973546883
,"‘binding corporate rules’ means personal data protection policies which are adhered to by a controller or processor established on the territory of a member state for transfers or a set of transfers of personal data to a controller or processor in one or more third countries within a group of undertakings, or group of enterprises engaged in a joint economic activity;","§3 communication or shared use of sensitive personal data between controllers for the purpose of obtaining an economic advantage may be prohibited or regulated by the national authority, being heard the sectoral entities of the public authority, within their regulatory capacity.2",0.973458643
,"a transfer pursuant to point (g) of the first subparagraph of paragraph 1 shall not involve the entirety of the personal data or entire categories of the personal data contained in the register. where the register is intended for consultation by persons having a legitimate interest, the transfer shall be made only at the request of those persons or if they are to be the recipients.","§3 children’s personal data may be collected without the consent mentioned in §1 of this article when the collection is necessary to contact the parents or the legal representative, and as long as the data are used one single time and not stored, or for their protection, and under no circumstances shall the data be passed on to third parties without consent as provided in §1 of this article.",0.973411483
,"notwithstanding paragraph 1, member state law may require controllers to consult with, and obtain prior authorisation from, the supervisory authority in relation to processing by a controller for the performance of a task carried out by the controller in the public interest, including processing in relation to social protection and public health.",– controller: natural person or legal entity of either public or private law in charge of making the decisions regarding the processing of personal data;,0.973313608
,"each controller and, where applicable, the controller's representative, shall maintain a record of processing activities under its responsibility. that record shall contain all of the following information:","§3 the national authority may establish complementary rules about the definition and the duties of the data protection officer, including situations in which the appointment of such person may be waived, according to the nature and the size of the entity or the volume of data processing operations.",0.973299451
,"where the controller has made the personal data public and is obliged pursuant to paragraph 1 to erase the personal data, the controller, taking account of available technology and the cost of implementation, shall take reasonable steps, including technical measures, to inform controllers which are processing the personal data that the data subject has requested the erasure by such controllers of any links to, or copy or replication of, those personal data.","§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.973133089
,"taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate:","§1 when establishing rules of good practices, the controller and the processor shall take into consideration, regarding the processing and the data, the nature, scope, purpose and probability and seriousness of the risks and the benefits that will result from the processing of the data subject’s data.",0.973105859
,"member states may provide that any body, organisation or association referred to in paragraph 1 of this article, independently of a data subject's mandate, has the right to lodge, in that member state, a complaint with the supervisory authority which is competent pursuant to article 77 and to exercise the rights referred to in articles 78 and 79 if it considers that the rights of a data subject under this regulation have been infringed as a result of the processing.","sole paragraph. for purposes of item i of this article, the legal entities of public law referred to in the sole paragraph of art. 1 of law no. 12,527, of november 18, 2011 (the “brazilian access to information law”), within their legal capabilities, and those parties accountable, within the scope of their activities, may request the national authority to evaluate the level of protection of personal data provided by a country or international organization.",0.973097119
,"without prejudice to the tasks and powers of the competent supervisory authority under articles 57 and 58, certification bodies which have an appropriate level of expertise in relation to data protection shall, after informing the supervisory authority in order to allow it to exercise its powers pursuant to point (h) of article 58(2) where necessary, issue and renew certification. member states shall ensure that those certification bodies are accredited by one or both of the following:","§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.973015082
,"each member state shall provide for one or more independent public authorities to be responsible for monitoring the application of this regulation, in order to protect the fundamental rights and freedoms of natural persons in relation to processing and to facilitate the free flow of personal data within the union (‘supervisory authority’).","§3 communication or shared use of sensitive personal data between controllers for the purpose of obtaining an economic advantage may be prohibited or regulated by the national authority, being heard the sectoral entities of the public authority, within their regulatory capacity.2",0.97284905
,"the rule of law, respect for human rights and fundamental freedoms, relevant legislation, both general and sectoral, including concerning public security, defence, national security and criminal law and the access of public authorities to personal data, as well as the implementation of such legislation, data protection rules, professional rules and security measures, including rules for the onward transfer of personal data to another third country or international organisation which are complied with in that country or international organisation, case-law, as well as effective and enforceable data subject rights and effective","sole paragraph. for purposes of item i of this article, the legal entities of public law referred to in the sole paragraph of art. 1 of law no. 12,527, of november 18, 2011 (the “brazilian access to information law”), within their legal capabilities, and those parties accountable, within the scope of their activities, may request the national authority to evaluate the level of protection of personal data provided by a country or international organization.",0.972846824
,"the data protection officer shall be designated on the basis of professional qualities and, in particular, expert knowledge of data protection law and practices and the ability to fulfil the tasks referred to in article 39.",– the compliance with the general principles of personal data protection and data subjects’ rights as provided in this law;,0.972823526
,kept in a form which permits identification of data subjects for no longer than is necessary for the purposes for which the personal data are processed; personal data may be stored for,"– anonymized data: data related to a data subject who cannot be identified, considering the use of reasonable and available technical means at the time of the processing;",0.972473752
,"the data transfers or set of transfers, including the categories of personal data, the type of processing and its purposes, the type of data subjects affected and the identification of the third country or countries in question;","– to stimulate the adoption of standards for services and products that facilitate the control of data subjects regarding their personal data, which should take into account the specificities of the activities and the size of those responsible;",0.972442389
,the delegation of power referred to in article 12(8) and article 43(8) may be revoked at any time by the european parliament or by the council. a decision of revocation shall put an end to the delegation of power specified in that decision. it shall take effect the day following that of its publication in the official journal of the european union or at a later date specified therein. it shall not affect the validity of any delegated acts already in force.,"§2 the president of the republic shall be responsible for determining the preventive work leave, solely when recommended by the special commission referred in the §1 of this article, and then hand down the decision. (included by law no. 13,853/2019)",0.972346748
,the supervisory authority may also establish and make public a list of the kind of processing operations for which no data protection impact assessment is required. the supervisory authority shall communicate those lists to the board.,"§3 the national authority may provide for standards and techniques to be used in processes of anonymization, and carry out security checks, with opinions from the national board for the protection of personal data.",0.972305838
,"without prejudice to the corrective powers of supervisory authorities pursuant to article 58(2), each member state may lay down the rules on whether and to what extent administrative fines may be imposed on public authorities and bodies established in that member state.",– to report to the internal control bodies any violation to the provisions set forth in this law performed by bodies and entities of the federal public administration;,0.972213723
,"processing by a processor shall be governed by a contract or other legal act under union or member state law, that is binding on the processor with regard to the controller and that sets out the subject-matter and duration of the processing, the nature and purpose of the processing, the type of personal data and categories of data subjects and the obligations and rights of the controller. that contract or other legal act shall stipulate, in particular, that the processor:","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.972156631
,"how the information on the binding corporate rules, in particular on the provisions referred to in points (d), (e) and (f) of this paragraph is provided to the data subjects in addition to articles 13 and 14;","§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.972041061
,"provide international mutual assistance in the enforcement of legislation for the protection of personal data, including through notification, complaint referral, investigative assistance and information exchange, subject to appropriate safeguards for the protection of personal data and other fundamental rights and freedoms;",- to countries or international organizations that provide a level of protection of personal data that is adequate to the provisions of this law;,0.971971931
,"an approved code of conduct pursuant to article 40 together with binding and enforceable commitments of the controller or processor in the third country to apply the appropriate safeguards, including as regards data subjects' rights; or","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.971876856
,"examine, on its own initiative, on request of one of its members or on request of the commission, any question covering the application of this regulation and issue guidelines, recommendations and best practices in order to encourage consistent application of this regulation;","and may issue complementary technical report to ensure compliance with this law.” (new wording given by law no. 13,853/2019)",0.971848038
,"where processing is to be carried out on behalf of a controller, the controller shall use only processors providing sufficient guarantees to implement appropriate technical and organisational measures in such a manner that processing will meet the requirements of this regulation and ensure the protection of the rights of the data subject.","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.971839111
,adherence of a processor to an approved code of conduct as referred to in article 40 or an approved certification mechanism as referred to in article 42 may be used as an element by which to demonstrate sufficient guarantees as referred to in paragraphs 1 and 4 of this article.,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.97179067
,"decisions referred to in paragraph 2 shall not be based on special categories of personal data referred to in article 9(1), unless point (a) or (g) of article 9(2) applies and suitable measures to safeguard the data subject's rights and freedoms and legitimate interests are in place.","§3 children’s personal data may be collected without the consent mentioned in §1 of this article when the collection is necessary to contact the parents or the legal representative, and as long as the data are used one single time and not stored, or for their protection, and under no circumstances shall the data be passed on to third parties without consent as provided in §1 of this article.",0.971457719
,"where, in exceptional circumstances, a supervisory authority concerned has reasons to consider that there is an urgent need to act in order to protect the interests of data subjects, the urgency procedure referred to in article 66 shall apply.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.971436663
,"in carrying out the evaluations and reviews referred to in paragraphs 1 and 2, the commission shall take into account the positions and findings of the european parliament, of the council, and of other relevant bodies or sources.","§2 the president of the republic shall be responsible for determining the preventive work leave, solely when recommended by the special commission referred in the §1 of this article, and then hand down the decision. (included by law no. 13,853/2019)",0.971419922
,"any judgment of a court or tribunal and any decision of an administrative authority of a third country requiring a controller or processor to transfer or disclose personal data may only be recognised or enforceable in any manner if based on an international agreement, such as a mutual legal assistance treaty, in force between the requesting third country and the union or a member state, without prejudice to other grounds for transfer pursuant to this chapter.","– to hold, at any time, agreements with processing agents in order to eliminate irregularities or legal uncertainties in administrative proceedings, in accordance with other provisions in brazilian law;",0.971397577
,adherence to an approved code of conduct as referred to in article 40 or an approved certification mechanism as referred to in article 42 may be used as an element by which to demonstrate compliance with the requirements set out in paragraph 1 of this article.,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.971350308
,"where the supervisory authority is of the opinion that the intended processing referred to in paragraph 1 would infringe this regulation, in particular where the controller has insufficiently identified or mitigated the risk, the supervisory authority shall, within period of up to eight weeks of receipt of the request for consultation, provide written advice to the controller and, where applicable to the processor, and may use any of its powers referred to in article 58. that period may be extended by six weeks, taking into account the complexity of the intended processing. the supervisory authority shall inform the controller and, where applicable, the processor, of any such extension within one month of receipt of the request for consultation together with the reasons for the delay. those periods may be suspended until the supervisory authority has obtained information it has requested for the purposes of the consultation.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.971314317
,"the data subject objects to the processing pursuant to article 21(1) and there are no overriding legitimate grounds for the processing, or the data subject objects to the processing pursuant to article 21(2);","§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.971270606
,"in the absence of a decision pursuant to article 45(3), a controller or processor may transfer personal data to a third country or an international organisation only if the controller or processor has provided appropriate safeguards, and on condition that enforceable data subject rights and effective legal remedies for data subjects are available.","– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.971266918
,the public interest referred to in point (d) of the first subparagraph of paragraph 1 shall be recognised in union law or in the law of the member state to which the controller is subject.,"§3 the time periods and procedures for exercising data subjects’ rights before the public authorities shall obey the provisions of specific legislation, especially the provisions stated in law no. 9,507, of november 12, 1997 (the “brazilian habeas data law”), of law no. 9,784, of january 29, 1999 (the “federal administrative procedure law”), and of law no. 12,527, of november 18, 2011 (the “brazilian access to information law”).",0.971250475
